,ID,Name,Gioi_tinh,Bang_cap,Nghe_nghiep,Nam_kinh_nghiem,Luong
460,460,Hermione,Nu,Dai_hoc,Truong_phong,9,7.1
461,461,Luna,Nu,Dai_hoc,Maketting,14,19
462,462,Lan,Nam,Tien_si,Giam_doc,25,20
463,463,Ngoc,Nu,Tien_si,Truong_phong,24,16
464,464,Lan,Nam,Pho_thong,Giao_Vien,3,14
465,465,Ron,Nu,Tien_si,Giao_Vien,28,7
466,466,Hermione,Nu,Dai_hoc,Ke_toan,8,11.1
467,467,Luna,Nu,Pho_thong,Massage,15,47
468,468,Nam,,Pho_thong,Thu_ky,30,5
469,469,Nam,Nu,Dai_hoc,Giang_vien,1,7
470,470,Harry,Nam,Dai_hoc,Giam_doc,9,16
471,471,Ron,Nu,Tien_si,Maketting,15,47
472,472,Hermione,Nam,Cao_hoc,Truong_phong,6,7
473,473,Nam,Nam,Cao_hoc,Ke_toan,30,7
474,474,Nam,Nu,Tien_si,Giao_Vien,16,6.3
475,475,Lan,Nu,Cao_hoc,Maketting,2,12.5
476,476,Long,Nu,Pho_thong,Massage,16,10.4
477,477,Nam,Nam,Cao_hoc,Thu_ky,9,16
478,478,Nam,Nam,Cao_hoc,Ke_toan,11,5
479,479,Ron,Nu,Cao_hoc,Giao_Vien,36,16
480,480,Long,Nu,Pho_thong,Thu_ky,9,5
481,481,Long,Nam,Cao_hoc,Thu_ky,2,9
482,482,Lan,,Cao_hoc,Truong_phong,29,5
483,483,Ron,,Tien_si,Maketting,9,18
484,484,Long,,Pho_thong,Giang_vien,31,12
485,485,Lan,Nam,Pho_thong,Ke_toan,4,14.1
486,486,Nam,,Pho_thong,Giang_vien,12,4.2
487,487,Long,,Cao_hoc,Giao_Vien,10,12
488,488,Ngoc,,Pho_thong,Truong_phong,17,9
489,489,Nam,,Dai_hoc,Giam_doc,5,20
490,490,Luna,Nam,Tien_si,Maketting,11,5
491,491,Hermione,,Dai_hoc,Giao_Vien,1,12
492,492,Ron,,Tien_si,Truong_phong,30,14
493,493,Luna,,Tien_si,Giam_doc,19,7
494,494,Ngoc,Nu,Pho_thong,Lap_trinh_vien,17,19
495,495,Hermione,,Tien_si,Maketting,33,19
496,496,Ron,,Pho_thong,Truong_phong,30,7.1
497,497,Ngoc,Nu,Pho_thong,Lap_trinh_vien,26,19
498,498,Lan,,Cao_hoc,Truong_phong,10,15.5
499,499,Ngoc,Nam,Cao_hoc,Ke_toan,35,7
500,500,Harry,Nam,Tien_si,Giang_vien,22,12
501,501,Lan,,Tien_si,Massage,26,9.1
502,502,Ron,,Tien_si,Thu_ky,15,12.5
503,503,Ron,Nu,Tien_si,Lap_trinh_vien,14,14
504,504,Harry,Nu,Pho_thong,Ke_toan,3,16
505,505,Ngoc,Nu,Cao_hoc,Lap_trinh_vien,7,7
506,506,Ngoc,Nam,Tien_si,Maketting,18,12
507,507,Harry,Nam,Cao_hoc,Giam_doc,22,6.3
508,508,Long,Nam,Tien_si,Massage,30,7.1
509,509,Lan,,Tien_si,Maketting,11,16
510,510,Long,Nu,Tien_si,Thu_ky,27,7.1
511,511,Luna,,Cao_hoc,Maketting,24,10.5
512,512,Harry,Nam,Dai_hoc,Giang_vien,11,10.5
513,513,Ron,,Cao_hoc,Ke_toan,29,12
514,514,Lan,,Tien_si,Giam_doc,3,7.1
515,515,Luna,,Pho_thong,Giang_vien,11,9.1
516,516,Ron,Nam,Tien_si,Massage,3,9
517,517,Harry,Nam,Cao_hoc,Thu_ky,21,15
518,518,Hermione,Nu,Dai_hoc,Giang_vien,8,12
519,519,Hermione,,Dai_hoc,Truong_phong,26,25
520,520,Long,,Dai_hoc,Maketting,17,6.2
521,521,Harry,Nu,Pho_thong,Truong_phong,19,14.1
522,522,Hermione,Nam,Dai_hoc,Giang_vien,35,14
523,523,Harry,,Pho_thong,Giang_vien,29,15.5
524,524,Hermione,Nu,Pho_thong,Giao_Vien,34,5
525,525,Ngoc,,Tien_si,Thu_ky,9,14.1
526,526,Nam,,Cao_hoc,Giam_doc,6,14
527,527,Long,Nu,Dai_hoc,Maketting,7,12
528,528,Long,,Pho_thong,Giang_vien,24,12
529,529,Lan,,Dai_hoc,Maketting,25,12
530,530,Ngoc,Nam,Cao_hoc,Ke_toan,24,35
531,531,Luna,,Dai_hoc,Truong_phong,6,7
532,532,Long,Nu,Dai_hoc,Truong_phong,35,12
533,533,Nam,Nam,Pho_thong,Giang_vien,30,19
534,534,Harry,,Pho_thong,Massage,34,9
535,535,Long,Nam,Pho_thong,Maketting,16,16
536,536,Ron,Nam,Dai_hoc,Thu_ky,20,7
537,537,Hermione,,Cao_hoc,Ke_toan,1,14
538,538,Ngoc,Nam,Pho_thong,Ke_toan,25,19
539,539,Harry,Nam,Cao_hoc,Lap_trinh_vien,7,9
540,540,Hermione,Nu,Tien_si,Lap_trinh_vien,25,5
541,541,Ngoc,,Pho_thong,Maketting,28,19
542,542,Nam,Nu,Tien_si,Lap_trinh_vien,32,12
543,543,Hermione,Nam,Dai_hoc,Massage,11,5.46
544,544,Harry,Nam,Dai_hoc,Ke_toan,36,15
545,545,Hermione,Nam,Cao_hoc,Ke_toan,10,19
546,546,Ngoc,Nam,Pho_thong,Giao_Vien,12,16
547,547,Harry,Nu,Cao_hoc,Maketting,11,9
548,548,Harry,,Tien_si,Giao_Vien,9,9.1
549,549,Ngoc,Nam,Tien_si,Giam_doc,14,8.5
550,550,Nam,,Cao_hoc,Ke_toan,33,7
551,551,Luna,,Pho_thong,Massage,23,19
552,552,Luna,,Tien_si,Giao_Vien,12,13.4
553,553,Luna,,Pho_thong,Massage,13,5
554,554,Ngoc,Nu,Dai_hoc,Ke_toan,26,7
555,555,Luna,,Dai_hoc,Giam_doc,8,11.1
556,556,Nam,Nu,Dai_hoc,Giang_vien,8,10.5
557,557,Lan,,Cao_hoc,Thu_ky,11,9.1
558,558,Luna,Nam,Cao_hoc,Giam_doc,6,8.5
559,559,Nam,Nu,Cao_hoc,Thu_ky,25,11.1
560,560,Hermione,Nu,Dai_hoc,Giang_vien,21,7.1
561,561,Long,,Tien_si,Maketting,36,9
562,562,Nam,Nam,Pho_thong,Lap_trinh_vien,21,12.5
563,563,Nam,Nu,Dai_hoc,Lap_trinh_vien,21,9
564,564,Lan,,Dai_hoc,Maketting,8,9
565,565,Harry,Nam,Pho_thong,Giang_vien,4,12
566,566,Luna,Nu,Pho_thong,Giang_vien,27,9
567,567,Harry,,Pho_thong,Giang_vien,6,15.5
568,568,Ngoc,Nu,Pho_thong,Giang_vien,34,18
569,569,Long,Nu,Dai_hoc,Massage,15,9
570,570,Ngoc,Nu,Tien_si,Giam_doc,9,9.1
571,571,Nam,Nam,Cao_hoc,Giao_Vien,10,16
572,572,Ngoc,Nam,Pho_thong,Lap_trinh_vien,24,12
573,573,Harry,Nu,Cao_hoc,Ke_toan,18,27.5
574,574,Nam,Nam,Pho_thong,Giao_Vien,13,20
575,575,Long,Nam,Cao_hoc,Thu_ky,20,7
576,576,Nam,Nu,Tien_si,Maketting,2,14
577,577,Ron,,Pho_thong,Giam_doc,14,16
578,578,Hermione,Nam,Tien_si,Massage,3,16
579,579,Harry,Nam,Pho_thong,Thu_ky,22,7.1
580,580,Harry,Nu,Cao_hoc,Giao_Vien,33,16
581,581,Hermione,Nu,Tien_si,Lap_trinh_vien,15,9.1
582,582,Lan,,Tien_si,Lap_trinh_vien,17,9.1
583,583,Harry,Nu,Pho_thong,Giao_Vien,13,12
584,584,Ngoc,Nam,Tien_si,Ke_toan,20,15.5
585,585,Long,Nam,Cao_hoc,Massage,1,19
586,586,Lan,,Pho_thong,Giam_doc,5,9
587,587,Luna,Nu,Pho_thong,Giam_doc,19,10.5
588,588,Ron,,Pho_thong,Lap_trinh_vien,27,12
589,589,Luna,Nam,Tien_si,Truong_phong,31,15
590,590,Harry,,Dai_hoc,Lap_trinh_vien,7,7
591,591,Ron,Nu,Tien_si,Maketting,2,14
592,592,Harry,Nu,Pho_thong,Giam_doc,27,12.5
593,593,Lan,,Cao_hoc,Massage,27,12
594,594,Ron,,Tien_si,Lap_trinh_vien,33,7
595,595,Ron,Nam,Pho_thong,Giang_vien,9,12
596,596,Luna,Nu,Dai_hoc,Giam_doc,22,12
597,597,Long,,Tien_si,Truong_phong,5,19
598,598,Long,Nam,Dai_hoc,Giam_doc,35,19
599,599,Nam,Nu,Dai_hoc,Truong_phong,24,27.5
600,600,Harry,Nam,Cao_hoc,Thu_ky,5,14
601,601,Long,Nu,Cao_hoc,Giam_doc,19,9
602,602,Hermione,,Cao_hoc,Lap_trinh_vien,11,14.1
603,603,Ron,Nu,Tien_si,Giang_vien,30,12
604,604,Nam,,Dai_hoc,Thu_ky,18,12
605,605,Hermione,Nam,Dai_hoc,Giam_doc,36,12
606,606,Lan,Nam,Tien_si,Massage,22,9
607,607,Long,Nu,Tien_si,Giao_Vien,30,9.1
608,608,Harry,,Tien_si,Giao_Vien,25,16
609,609,Luna,Nam,Tien_si,Truong_phong,23,7.1
610,610,Lan,Nam,Cao_hoc,Giam_doc,19,7
611,611,Lan,Nu,Cao_hoc,Giang_vien,13,14
612,612,Ngoc,Nu,Pho_thong,Giang_vien,22,12
613,613,Hermione,Nu,Tien_si,Ke_toan,13,11.1
614,614,Ron,Nam,Pho_thong,Giao_Vien,11,9
615,615,Ngoc,Nam,Cao_hoc,Giao_Vien,28,6.3
616,616,Lan,Nu,Dai_hoc,Lap_trinh_vien,7,16
617,617,Long,,Dai_hoc,Giam_doc,23,14.1
618,618,Harry,Nu,Tien_si,Giang_vien,5,19
619,619,Lan,Nam,Tien_si,Massage,12,12.5
620,620,Ron,Nu,Dai_hoc,Giang_vien,15,11.1
621,621,Ngoc,,Tien_si,Giam_doc,25,20
622,622,Hermione,Nam,Cao_hoc,Giang_vien,17,12
623,623,Hermione,,Dai_hoc,Giam_doc,31,8.5
624,624,Ron,,Pho_thong,Thu_ky,5,10.5
625,625,Nam,,Dai_hoc,Massage,33,12
626,626,Hermione,Nu,Tien_si,Truong_phong,1,14
627,627,Nam,Nam,Pho_thong,Lap_trinh_vien,17,9
628,628,Ngoc,,Dai_hoc,Thu_ky,1,9.1
629,629,Luna,,Tien_si,Giam_doc,16,9
630,630,Harry,,Dai_hoc,Ke_toan,17,9
631,631,Nam,,Tien_si,Giao_Vien,5,12
632,632,Luna,,Cao_hoc,Giang_vien,12,12
633,633,Lan,Nam,Cao_hoc,Massage,27,7
634,634,Lan,,Cao_hoc,Maketting,23,12
635,635,Long,Nu,Dai_hoc,Giao_Vien,17,11.1
636,636,Ron,Nu,Pho_thong,Giao_Vien,26,20
637,637,Hermione,,Tien_si,Ke_toan,30,11.1
638,638,Hermione,Nam,Dai_hoc,Giam_doc,8,12
639,639,Ngoc,Nam,Pho_thong,Massage,6,14
640,640,Ngoc,,Pho_thong,Maketting,5,9.1
641,641,Luna,Nam,Pho_thong,Ke_toan,26,4.2
642,642,Hermione,Nam,Pho_thong,Thu_ky,2,16
643,643,Ron,,Cao_hoc,Giao_Vien,19,14.1
644,644,Hermione,Nu,Cao_hoc,Ke_toan,33,11.1
645,645,Harry,,Dai_hoc,Giam_doc,1,19
646,646,Luna,Nam,Cao_hoc,Massage,29,8.5
647,647,Luna,,Pho_thong,Giang_vien,32,9.1
648,648,Lan,Nam,Dai_hoc,Thu_ky,5,16
649,649,Ngoc,,Dai_hoc,Giam_doc,17,3.46
650,650,Luna,,Tien_si,Giam_doc,8,27.5
651,651,Hermione,,Dai_hoc,Giam_doc,13,18
652,652,Long,Nam,Dai_hoc,Ke_toan,26,19
653,653,Luna,Nu,Pho_thong,Giang_vien,17,10.4
654,654,Ngoc,Nam,Pho_thong,Truong_phong,27,6.2
655,655,Lan,Nu,Cao_hoc,Lap_trinh_vien,18,5
656,656,Hermione,,Tien_si,Truong_phong,28,12
657,657,Ron,Nam,Cao_hoc,Giam_doc,8,5
658,658,Nam,,Dai_hoc,Thu_ky,5,15.5
659,659,Harry,,Pho_thong,Truong_phong,10,15
660,660,Ngoc,Nu,Tien_si,Giam_doc,26,15
661,661,Lan,Nu,Cao_hoc,Giang_vien,30,16
662,662,Luna,,Pho_thong,Massage,31,5
663,663,Ngoc,Nam,Tien_si,Giao_Vien,2,7
664,664,Harry,Nu,Pho_thong,Truong_phong,20,25
665,665,Ron,Nu,Cao_hoc,Thu_ky,34,12
666,666,Luna,,Cao_hoc,Ke_toan,10,12.5
667,667,Harry,,Pho_thong,Lap_trinh_vien,29,7.46
668,668,Ron,Nam,Cao_hoc,Lap_trinh_vien,12,5
669,669,Hermione,Nu,Tien_si,Lap_trinh_vien,36,19
670,670,Long,Nu,Dai_hoc,Giang_vien,27,12
671,671,Long,,Pho_thong,Truong_phong,33,19
672,672,Hermione,,Cao_hoc,Giang_vien,22,12
673,673,Harry,Nu,Dai_hoc,Giang_vien,26,9
674,674,Ron,,Tien_si,Massage,6,11.1
675,675,Lan,Nu,Dai_hoc,Massage,28,12
676,676,Long,Nu,Dai_hoc,Lap_trinh_vien,7,6.2
677,677,Ngoc,Nu,Dai_hoc,Truong_phong,1,11.1
678,678,Hermione,Nam,Pho_thong,Lap_trinh_vien,16,10.5
679,679,Harry,Nu,Pho_thong,Giang_vien,26,7
680,680,Hermione,,Cao_hoc,Giang_vien,7,14.1
681,681,Ngoc,,Cao_hoc,Maketting,16,5
682,682,Nam,Nam,Tien_si,Ke_toan,10,9
683,683,Nam,Nam,Tien_si,Truong_phong,17,15.5
684,684,Ngoc,,Cao_hoc,Giang_vien,34,12
685,685,Hermione,,Tien_si,Giam_doc,5,5
686,686,Harry,Nam,Dai_hoc,Truong_phong,25,12
687,687,Harry,Nam,Cao_hoc,Massage,29,15
688,688,Luna,Nam,Dai_hoc,Lap_trinh_vien,22,12
689,689,Nam,Nu,Tien_si,Giang_vien,10,5
690,690,Ron,Nu,Tien_si,Giam_doc,15,7.1
691,691,Harry,,Tien_si,Truong_phong,1,7
692,692,Nam,Nu,Cao_hoc,Giao_Vien,18,19
693,693,Harry,,Pho_thong,Lap_trinh_vien,32,19
694,694,Ron,Nu,Cao_hoc,Lap_trinh_vien,30,16
695,695,Ngoc,,Cao_hoc,Giam_doc,21,9.1
696,696,Ron,,Cao_hoc,Giam_doc,11,9
697,697,Long,Nam,Cao_hoc,Lap_trinh_vien,20,7
698,698,Ron,Nam,Dai_hoc,Massage,7,15.5
699,699,Lan,,Dai_hoc,Ke_toan,20,5
700,700,Hermione,Nam,Tien_si,Massage,2,6.4
701,701,Nam,Nam,Cao_hoc,Ke_toan,5,19
702,702,Ngoc,Nu,Cao_hoc,Giang_vien,23,8.5
703,703,Ron,Nu,Dai_hoc,Massage,25,15.5
704,704,Luna,Nam,Tien_si,Massage,17,14
705,705,Lan,,Pho_thong,Giao_Vien,26,18
706,706,Nam,Nu,Tien_si,Ke_toan,13,19
707,707,Hermione,Nam,Pho_thong,Massage,20,8.4
708,708,Ngoc,Nam,Cao_hoc,Giam_doc,33,14
709,709,Hermione,,Cao_hoc,Giao_Vien,14,7
710,710,Nam,Nu,Pho_thong,Thu_ky,36,14.1
711,711,Lan,Nam,Cao_hoc,Giao_Vien,23,12
712,712,Ngoc,Nam,Pho_thong,Massage,9,16
713,713,Luna,Nu,Cao_hoc,Giang_vien,33,12
714,714,Hermione,Nu,Tien_si,Thu_ky,10,11.1
715,715,Nam,,Cao_hoc,Ke_toan,13,7.1
716,716,Hermione,,Tien_si,Thu_ky,28,8.5
717,717,Ron,,Cao_hoc,Thu_ky,10,5
718,718,Ngoc,,Cao_hoc,Lap_trinh_vien,19,7.1
719,719,Luna,Nu,Pho_thong,Thu_ky,11,19
720,720,Luna,Nu,Cao_hoc,Thu_ky,24,9
721,721,Long,Nam,Pho_thong,Maketting,22,8.5
722,722,Ngoc,,Cao_hoc,Thu_ky,12,12
723,723,Harry,Nam,Dai_hoc,Thu_ky,34,5
724,724,Luna,,Dai_hoc,Giang_vien,12,7
725,725,Ron,,Dai_hoc,Truong_phong,15,11.1
726,726,Harry,Nu,Tien_si,Maketting,2,12
727,727,Harry,,Cao_hoc,Massage,18,12
728,728,Ron,Nu,Dai_hoc,Lap_trinh_vien,2,12
729,729,Lan,,Cao_hoc,Maketting,13,15
730,730,Ron,Nam,Tien_si,Lap_trinh_vien,1,9.2
731,731,Ron,Nu,Tien_si,Giang_vien,28,12
732,732,Ngoc,Nu,Pho_thong,Lap_trinh_vien,19,12.5
733,733,Hermione,,Cao_hoc,Truong_phong,6,9
734,734,Hermione,Nam,Dai_hoc,Lap_trinh_vien,32,7
735,735,Ron,,Tien_si,Giao_Vien,8,11.1
736,736,Long,Nam,Cao_hoc,Truong_phong,19,12
737,737,Lan,,Dai_hoc,Giang_vien,9,7
738,738,Ron,,Tien_si,Ke_toan,29,10.4
739,739,Long,,Tien_si,Thu_ky,13,5
740,740,Ron,,Dai_hoc,Giang_vien,23,12
741,741,Ngoc,,Tien_si,Giao_Vien,34,5
742,742,Luna,Nam,Dai_hoc,Ke_toan,33,9.1
743,743,Lan,,Tien_si,Ke_toan,28,11.1
744,744,Lan,Nam,Dai_hoc,Lap_trinh_vien,22,19
745,745,Hermione,Nu,Cao_hoc,Giao_Vien,25,14.1
746,746,Ron,,Pho_thong,Giao_Vien,9,14.1
747,747,Luna,,Pho_thong,Thu_ky,19,12
748,748,Luna,,Pho_thong,Giao_Vien,29,7
749,749,Hermione,Nam,Pho_thong,Giang_vien,30,7
750,750,Long,Nu,Tien_si,Massage,2,14
751,751,Ron,Nu,Cao_hoc,Giao_Vien,22,11.1
752,752,Long,Nu,Pho_thong,Giam_doc,36,7
753,753,Hermione,,Dai_hoc,Lap_trinh_vien,12,11.1
754,754,Long,Nam,Tien_si,Truong_phong,2,7
755,755,Long,,Pho_thong,Thu_ky,31,19
756,756,Nam,Nam,Dai_hoc,Truong_phong,12,12.5
757,757,Harry,,Dai_hoc,Giam_doc,30,5
758,758,Nam,Nu,Tien_si,Giam_doc,10,9
759,759,Luna,,Pho_thong,Giang_vien,14,11.1
760,760,Long,Nu,Pho_thong,Giao_Vien,19,12
761,761,Hermione,,Tien_si,Truong_phong,22,19
762,762,Luna,Nam,Dai_hoc,Giang_vien,21,19
763,763,Ngoc,Nam,Dai_hoc,Lap_trinh_vien,17,15.5
764,764,Ngoc,,Tien_si,Lap_trinh_vien,25,10.5
765,765,Nam,Nam,Pho_thong,Truong_phong,4,12.5
766,766,Lan,,Dai_hoc,Ke_toan,18,8.5
767,767,Harry,,Dai_hoc,Lap_trinh_vien,4,19
768,768,Harry,Nam,Tien_si,Truong_phong,33,19
769,769,Long,Nu,Tien_si,Ke_toan,10,11.1
770,770,Ngoc,Nam,Dai_hoc,Lap_trinh_vien,10,4.2
771,771,Long,,Tien_si,Lap_trinh_vien,32,7
772,772,Harry,,Tien_si,Truong_phong,33,9
773,773,Harry,Nu,Pho_thong,Thu_ky,35,12
774,774,Ngoc,Nam,Pho_thong,Giam_doc,21,12
775,775,Lan,Nam,Dai_hoc,Truong_phong,32,19
776,776,Hermione,Nam,Pho_thong,Giang_vien,23,7
777,777,Luna,,Pho_thong,Giam_doc,1,15
778,778,Long,Nu,Tien_si,Lap_trinh_vien,29,10.5
779,779,Hermione,Nu,Tien_si,Ke_toan,1,16
780,780,Nam,,Tien_si,Giam_doc,27,14
781,781,Hermione,Nam,Tien_si,Ke_toan,28,9
782,782,Nam,Nu,Pho_thong,Ke_toan,28,14.1
783,783,Ron,Nam,Tien_si,Maketting,30,8.5
784,784,Hermione,Nu,Tien_si,Ke_toan,25,7
785,785,Long,Nam,Pho_thong,Giang_vien,6,12.5
786,786,Ron,,Tien_si,Giao_Vien,29,10.5
787,787,Harry,Nam,Tien_si,Ke_toan,13,7.1
788,788,Lan,,Tien_si,Massage,4,12
789,789,Lan,,Dai_hoc,Thu_ky,30,15
790,790,Lan,Nam,Cao_hoc,Thu_ky,32,9
791,791,Hermione,Nam,Tien_si,Truong_phong,7,7.1
792,792,Harry,Nam,Cao_hoc,Thu_ky,25,5
793,793,Hermione,Nu,Tien_si,Lap_trinh_vien,24,12
794,794,Nam,,Tien_si,Giao_Vien,17,9
795,795,Ron,,Pho_thong,Truong_phong,19,12
796,796,Hermione,,Tien_si,Maketting,34,10.5
797,797,Harry,Nam,Dai_hoc,Thu_ky,28,7.1
798,798,Harry,,Cao_hoc,Giao_Vien,10,30.2
799,799,Nam,,Cao_hoc,Giao_Vien,32,47
800,800,Long,Nu,Tien_si,Ke_toan,27,5
801,801,Ron,Nam,Dai_hoc,Giam_doc,9,12
802,802,Lan,Nam,Pho_thong,Giao_Vien,30,9
803,803,Harry,Nu,Tien_si,Maketting,18,14.1
804,804,Nam,,Dai_hoc,Giang_vien,6,11.1
805,805,Luna,Nam,Cao_hoc,Thu_ky,13,9
806,806,Nam,Nam,Tien_si,Giao_Vien,16,19
807,807,Luna,Nu,Cao_hoc,Maketting,4,16
808,808,Nam,,Cao_hoc,Maketting,24,14
809,809,Ngoc,Nam,Cao_hoc,Truong_phong,11,9.1
810,810,Nam,,Pho_thong,Thu_ky,17,5
811,811,Long,Nam,Dai_hoc,Maketting,16,14
812,812,Luna,,Dai_hoc,Giam_doc,28,5
813,813,Long,,Pho_thong,Giang_vien,20,9
814,814,Harry,,Cao_hoc,Lap_trinh_vien,31,8.4
815,815,Nam,Nu,Tien_si,Thu_ky,27,7.1
816,816,Hermione,Nam,Dai_hoc,Giao_Vien,30,20
817,817,Harry,Nam,Cao_hoc,Giao_Vien,16,7
818,818,Ngoc,Nam,Tien_si,Thu_ky,6,7.1
819,819,Ngoc,Nam,Dai_hoc,Giang_vien,12,4.2
820,820,Hermione,,Dai_hoc,Maketting,24,9
821,821,Long,Nam,Pho_thong,Lap_trinh_vien,36,12
822,822,Lan,,Dai_hoc,Giam_doc,22,9
823,823,Long,Nam,Tien_si,Lap_trinh_vien,15,5
824,824,Luna,,Pho_thong,Truong_phong,1,7.1
825,825,Ngoc,Nam,Cao_hoc,Lap_trinh_vien,21,12
826,826,Ngoc,Nu,Pho_thong,Maketting,23,9.1
827,827,Luna,,Pho_thong,Maketting,21,16
828,828,Ngoc,Nam,Tien_si,Giam_doc,30,9
829,829,Long,Nam,Dai_hoc,Truong_phong,2,11.1
830,830,Lan,Nu,Dai_hoc,Giang_vien,9,12
831,831,Ngoc,Nu,Dai_hoc,Giang_vien,3,44
832,832,Ron,,Tien_si,Massage,29,15
833,833,Nam,,Dai_hoc,Maketting,26,27.5
834,834,Long,Nu,Tien_si,Lap_trinh_vien,20,9
835,835,Nam,Nam,Cao_hoc,Lap_trinh_vien,15,9
836,836,Long,Nam,Cao_hoc,Giao_Vien,4,9.1
837,837,Nam,Nam,Tien_si,Ke_toan,6,14
838,838,Ngoc,,Tien_si,Giam_doc,21,7
839,839,Lan,Nu,Dai_hoc,Lap_trinh_vien,28,14.1
840,840,Lan,Nu,Tien_si,Maketting,3,7
841,841,Lan,Nam,Cao_hoc,Giao_Vien,28,16
842,842,Ngoc,Nu,Cao_hoc,Truong_phong,31,10.5
843,843,Ron,Nu,Cao_hoc,Thu_ky,30,7
844,844,Long,Nam,Tien_si,Maketting,11,14
845,845,Hermione,Nu,Tien_si,Ke_toan,18,15.5
846,846,Nam,Nam,Dai_hoc,Maketting,2,7.1
847,847,Lan,Nam,Dai_hoc,Truong_phong,9,7
848,848,Harry,Nu,Dai_hoc,Giao_Vien,11,25
849,849,Luna,Nu,Tien_si,Truong_phong,33,12
850,850,Ngoc,,Cao_hoc,Massage,35,8.3
851,851,Ngoc,,Pho_thong,Massage,1,14.1
852,852,Harry,Nam,Tien_si,Thu_ky,11,7.1
853,853,Ron,Nu,Tien_si,Truong_phong,17,19
854,854,Hermione,Nu,Cao_hoc,Maketting,2,12
855,855,Luna,Nam,Tien_si,Giao_Vien,25,16
856,856,Harry,Nam,Tien_si,Giao_Vien,2,11.1
857,857,Long,Nam,Pho_thong,Truong_phong,33,12
858,858,Long,Nu,Pho_thong,Lap_trinh_vien,36,12
859,859,Harry,Nu,Pho_thong,Maketting,12,30.2
860,860,Lan,Nu,Pho_thong,Giao_Vien,22,11.1
861,861,Luna,,Cao_hoc,Giang_vien,33,14
862,862,Ron,,Cao_hoc,Truong_phong,13,11.1
863,863,Ron,Nam,Cao_hoc,Giao_Vien,29,11.1
864,864,Ngoc,Nam,Pho_thong,Massage,24,10.5
865,865,Ngoc,,Tien_si,Maketting,9,12
866,866,Hermione,Nam,Tien_si,Giang_vien,36,12.5
867,867,Luna,Nam,Cao_hoc,Ke_toan,26,15
868,868,Ngoc,Nam,Dai_hoc,Massage,15,12
869,869,Lan,Nu,Dai_hoc,Giao_Vien,29,18
870,870,Luna,Nu,Tien_si,Giam_doc,9,12
871,871,Ron,Nam,Pho_thong,Ke_toan,18,9.1
872,872,Long,Nam,Tien_si,Maketting,5,9
873,873,Harry,Nu,Cao_hoc,Ke_toan,18,19
874,874,Luna,Nu,Tien_si,Massage,6,7.1
875,875,Ron,Nam,Tien_si,Truong_phong,19,18
876,876,Hermione,,Pho_thong,Ke_toan,18,12
877,877,Luna,Nu,Cao_hoc,Giang_vien,3,12
878,878,Hermione,Nam,Cao_hoc,Thu_ky,1,7
879,879,Harry,Nam,Dai_hoc,Lap_trinh_vien,21,7
880,880,Ngoc,Nu,Cao_hoc,Thu_ky,24,12
881,881,Harry,,Tien_si,Lap_trinh_vien,2,14
882,882,Lan,,Tien_si,Truong_phong,3,15
883,883,Ron,Nu,Cao_hoc,Truong_phong,22,7
884,884,Ngoc,Nu,Cao_hoc,Maketting,31,41
885,885,Luna,,Cao_hoc,Truong_phong,20,5
886,886,Ngoc,,Tien_si,Giang_vien,10,11.1
887,887,Nam,Nu,Pho_thong,Lap_trinh_vien,29,5
888,888,Nam,Nu,Cao_hoc,Giam_doc,36,16
889,889,Ron,Nu,Pho_thong,Massage,24,14
890,890,Hermione,Nam,Cao_hoc,Ke_toan,7,19
891,891,Long,Nu,Pho_thong,Ke_toan,27,10.5
892,892,Nam,Nu,Pho_thong,Giam_doc,29,7
893,893,Ron,,Dai_hoc,Giao_Vien,11,9.1
894,894,Long,Nam,Pho_thong,Giam_doc,12,15
895,895,Ngoc,,Dai_hoc,Ke_toan,8,9.1
896,896,Ron,Nam,Dai_hoc,Giam_doc,23,7
897,897,Ron,,Tien_si,Giam_doc,32,16
898,898,Ngoc,Nam,Dai_hoc,Thu_ky,21,47
899,899,Nam,Nam,Tien_si,Ke_toan,25,7
900,900,Ngoc,,Tien_si,Lap_trinh_vien,11,2.2
901,901,Ngoc,Nam,Tien_si,Lap_trinh_vien,36,9.1
902,902,Ngoc,Nu,Cao_hoc,Massage,25,18
903,903,Luna,,Cao_hoc,Ke_toan,4,7.1
904,904,Hermione,Nam,Cao_hoc,Thu_ky,35,10.5
905,905,Lan,,Tien_si,Lap_trinh_vien,16,7
906,906,Ngoc,Nam,Pho_thong,Giam_doc,35,12
907,907,Lan,,Cao_hoc,Truong_phong,32,12
908,908,Lan,Nu,Pho_thong,Maketting,13,9
909,909,Hermione,,Pho_thong,Thu_ky,23,19
910,910,Ron,Nam,Dai_hoc,Truong_phong,21,9
911,911,Ngoc,,Tien_si,Maketting,29,8.4
912,912,Ngoc,Nu,Cao_hoc,Giang_vien,22,12
913,913,Long,Nam,Dai_hoc,Massage,14,15
914,914,Nam,Nam,Pho_thong,Ke_toan,12,16
915,915,Ngoc,,Dai_hoc,Giam_doc,26,14
916,916,Harry,,Tien_si,Maketting,24,7.1
917,917,Luna,Nam,Cao_hoc,Truong_phong,34,25
918,918,Nam,Nam,Dai_hoc,Maketting,7,14.1
919,919,Luna,Nam,Tien_si,Thu_ky,30,5
920,920,Hermione,Nam,Cao_hoc,Giang_vien,8,9
