,ID,Name,Dia_chi,Dan_toc,So_thich_ca_nhan,Tuoi,Gioi_tinh,Ngoai_ngu,Y_thuc_trach_nhiem,Hot_work,Bang_cap,Xep_loai_bang,Truong_dao_tao,Mang_cong_viec,Nam_kinh_nghiem,So_truong,Vi_tri,He_so_trach_nhiem,Thanh_tich,Nguong_luong,Nang_luc_work,Thoi_gian_gan_bo,Luong_cu,Luong
130,FSI_130,Long,Ha Noi,Kinh,xem phim,23,Nam,Tieng anh toiec,B,B,Cao dang,Xuat sac,HUST,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,B,0,7.0,9.0
131,FSI_131,Nam,Tinh le,Kinh,Nghe nhac,51,Nu,Khong chung chi,B,A,Cao dang,kha,HAUI,Lap trinh vien,19,Java,Truong phong,4.0,None,25,A,0,52.0,47.0
132,FSI_132,Lan,Tinh le,Kinh,Gym,28,Nam,Khong chung chi,C,A,Cao dang,Gioi,HAUI,Lap trinh vien,4,ios,Nhan vien,1.0,None,25,B,0,8.0,12.5
133,FSI_133,Long,Ha Noi,Kinh,Cau ca,23,Nam,Tieng anh toiec,A,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,1,None,Nhan vien,1.0,None,15,D,0,5.0,5.0
134,FSI_134,Ron,Tinh le,Kinh,Cau ca,18,Nu,Khong chung chi,A,A,Cao dang,Trung binh,HUST,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,B,0,22.0,9.0
135,FSI_135,Nam,Tinh le,Tay,Gym,24,Nu,Khong chung chi,D,D,Cao dang,Trung binh,TLU,Tu van ban hang,3,None,Teamlead,1.5,None,15,D,5,21.0,7.1
136,FSI_136,Nam,Tinh le,Kinh,Yoga,21,Nu,Khong chung chi,D,B,Dai hoc,Trung binh,USTH,Ky su R&D,0,Tools,Nhan vien,1.0,None,25,C,1,24.0,7.0
137,FSI_137,Hermione,Tinh le,Kinh,Da bong,26,Nam,Khong chung chi,D,A,Cao dang,Trung binh,HNUE,Lap trinh vien,1,C++,Nhan vien,1.0,Nhan tai dat viet,25,B,2,20.0,9.0
138,FSI_138,Ngoc,Tinh le,Kinh,Nghe nhac,36,Nu,Tieng anh toiec,D,D,Dai hoc,Xuat sac,USTH,BA,2,None,Teamlead,1.5,Khoa hoc sang tao,25,D,6,34.5,7.1
139,FSI_139,Long,Tinh le,Kinh,Gym,25,Nu,Khong chung chi,C,A,Dai hoc,Xuat sac,VNU,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,C,6,16.0,9.1
140,FSI_140,Long,Tinh le,Kinh,Gym,49,Nam,Tieng anh toiec,A,A,Cao dang,Gioi,EPU,Lap trinh vien,21,C++,Nhan vien,1.0,None,25,D,10,6.0,12.0
141,FSI_141,Lan,Tinh le,Kinh,Gym,22,Nam,Tieng Trung,A,B,Dai hoc,Xuat sac,HAUI,Lap trinh vien,2,Python,Nhan vien,1.0,None,25,C,1,7.0,9.1
142,FSI_142,Nam,Tinh le,Kinh,Cau ca,35,Nu,Khong chung chi,B,D,Dai hoc,Gioi,HUST,Tester,1,None,Nhan vien,1.0,None,15,D,14,13.0,5.0
143,FSI_143,Luna,Tinh le,Kinh,Da bong,57,Nam,Khong chung chi,B,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,0,None,Nhan vien,1.0,None,25,B,10,8.0,9.0
144,FSI_144,Hermione,Tinh le,Kinh,Cau long,24,Nam,Tieng anh toiec,D,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,3,Java,Nhan vien,1.0,None,25,C,0,6.0,9.1
145,FSI_145,Long,Tinh le,Kinh,Gym,27,Nam,Tieng anh toiec,C,D,Dai hoc,kha,UTC,Tu van ban hang,0,None,Nhan vien,1.0,olympic tin,15,B,0,10.0,9.0
146,FSI_146,Hermione,Tinh le,Kinh,Da bong,23,Nu,Tieng anh ielts,A,D,Dai hoc,Xuat sac,HUST,Ke toan,1,None,Nhan vien,1.0,None,15,B,2,14.0,6.2
147,FSI_147,Luna,Tinh le,Kinh,Gym,23,Nu,Khong chung chi,C,B,Dai hoc,kha,USTH,Lap trinh vien,2,Python,Nhan vien,1.0,Oympic toan,25,A,4,19.0,14.1
148,FSI_148,Hermione,Tinh le,Nung,xem phim,29,Nam,Tieng anh toiec,B,B,Dai hoc,Xuat sac,UTC,Lap trinh vien,3,Android,Nhan vien,1.0,None,25,D,3,9.0,7.1
149,FSI_149,Hermione,Tinh le,Kinh,xem phim,39,Nu,Khong chung chi,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,13,Python,Nhan vien,1.0,None,25,B,12,6.0,16.0
150,FSI_150,Long,Tinh le,Kinh,xem phim,19,Nu,Tieng anh toiec,B,D,Thac si,Trung binh,HNUE,Tu van ban hang,0,None,Nhan vien,1.0,None,15,A,1,15.0,15.0
151,FSI_151,Ron,Tinh le,Kinh,Cau ca,28,Nu,Khong chung chi,A,D,Cao dang,Xuat sac,VNU,Tu van ban hang,7,None,Nhan vien,1.0,Khoa hoc sang tao,15,A,9,5.0,19.0
152,FSI_152,Luna,Tinh le,Dao,Gym,29,Nam,Khong chung chi,C,A,Dai hoc,kha,USTH,Lap trinh vien,2,C++,Nhan vien,1.0,None,25,A,3,14.0,14.1
153,FSI_153,Ron,Tinh le,Kinh,Da bong,22,Nu,Khong chung chi,D,D,Cao dang,Gioi,USTH,Tu van ban hang,1,None,Nhan vien,1.0,None,15,A,1,14.0,12.0
154,FSI_154,Lan,Tinh le,Tay,xem phim,30,Nu,Khong chung chi,C,C,Dai hoc,kha,EPU,Lap trinh vien,1,PHP,Nhan vien,1.0,None,25,B,11,12.0,9.0
155,FSI_155,Ngoc,Tinh le,Kinh,Da bong,20,Nam,Khong chung chi,C,B,Dai hoc,kha,EPU,Lap trinh vien,0,Python,Teamlead,1.5,None,25,B,0,15.0,9.0
156,FSI_156,Long,Tinh le,Kinh,Cau ca,24,Nam,Khong chung chi,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,1,Ruby,Nhan vien,1.0,None,25,C,5,21.0,7.0
157,FSI_157,Harry,Tinh le,Kinh,Nghe nhac,18,Nu,Khong chung chi,A,B,Cao dang,kha,TLU,Ky su R&D,0,Data Science,Nhan vien,1.0,None,25,B,0,23.0,9.0
158,FSI_158,Lan,Tinh le,Nung,Cau long,22,Nu,Khong chung chi,D,B,Cao dang,kha,HNUE,Lap trinh vien,1,Android,Nhan vien,1.0,None,25,D,2,10.0,5.0
159,FSI_159,Nam,Tinh le,Kinh,Gym,26,Nu,Tieng anh toiec,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,6,NLP,Nhan vien,1.0,None,25,C,1,13.0,14.0
160,FSI_160,Lan,Tinh le,Kinh,Yoga,22,Nu,Tieng anh toiec,C,D,Cao dang,Trung binh,UTC,BA,3,None,Nhan vien,1.0,None,25,C,2,4.0,9.1
161,FSI_161,Hermione,Tinh le,Kinh,Yoga,31,Nam,Tieng anh ielts,D,A,Cao dang,Trung binh,USTH,Lap trinh vien,4,Java,Teamlead,1.5,None,25,B,1,13.5,12.5
162,FSI_162,Lan,Tinh le,Kinh,Nghe nhac,24,Nam,Khong chung chi,A,D,Dai hoc,Xuat sac,TLU,Tu van ban hang,0,None,Nhan vien,1.0,None,15,A,4,7.0,12.0
163,FSI_163,Nam,Tinh le,Dao,Nghe nhac,24,Nu,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,1,Tools,Nhan vien,1.0,None,25,B,3,14.0,9.0
164,FSI_164,Luna,Tinh le,Kinh,Yoga,39,Nam,Khong chung chi,C,D,Dai hoc,Xuat sac,HUST,BA,15,None,Nhan vien,1.0,None,25,C,7,10.0,14.0
165,FSI_165,Luna,Tinh le,Kinh,Cau ca,29,Nam,Khong chung chi,B,D,Dai hoc,Gioi,HAUI,Tu van ban hang,5,None,Nhan vien,1.0,None,15,C,6,8.0,10.5
166,FSI_166,Ron,Tinh le,Kinh,Yoga,38,Nu,Khong chung chi,D,D,Cao dang,Xuat sac,EPU,Tu van ban hang,10,None,Nhan vien,1.0,Khoa hoc sang tao,15,A,3,14.0,19.0
167,FSI_167,Luna,Tinh le,Mong,Nghe nhac,22,Nu,Tieng anh toiec,A,B,Dai hoc,kha,UTC,Lap trinh vien,1,Python,Nhan vien,1.0,None,25,A,2,23.0,12.0
168,FSI_168,Luna,Tinh le,Kinh,Da bong,28,Nu,Tieng anh toiec,D,D,Dai hoc,kha,TLU,Ke toan,7,None,Nhan vien,1.0,None,15,A,5,12.0,13.4
169,FSI_169,Ron,Tinh le,Kinh,Da bong,21,Nam,Khong chung chi,A,A,Dai hoc,Xuat sac,HNUE,Lap trinh vien,2,ios,Nhan vien,1.0,None,25,C,1,24.0,9.1
170,FSI_170,Lan,Tinh le,Kinh,Gym,24,Nam,Khong chung chi,A,B,Cao dang,Gioi,USTH,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,B,4,14.0,9.0
171,FSI_171,Ngoc,Tinh le,Kinh,Gym,18,Nam,Khong chung chi,A,B,Cao dang,Gioi,EPU,Lap trinh vien,0,Ruby,Teamlead,1.5,None,25,D,0,22.5,5.0
172,FSI_172,Nam,Tinh le,Kinh,Cau long,25,Nam,Khong chung chi,D,D,Cao dang,Trung binh,VNU,BA,0,None,Nhan vien,1.0,Khoa hoc sang tao,25,A,4,20.0,12.0
173,FSI_173,Harry,Tinh le,Kinh,Cau long,25,Nam,Tieng anh toiec,D,B,Dai hoc,Xuat sac,USTH,Lap trinh vien,3,Ruby,Nhan vien,1.0,None,25,B,5,13.0,11.1
174,FSI_174,Ngoc,Tinh le,Kinh,Cau long,27,Nu,Tieng anh ielts,A,D,Dai hoc,Gioi,HAUI,Xu ly data,3,None,Nhan vien,1.0,None,15,C,1,4.0,5.46
175,FSI_175,Hermione,Tinh le,Kinh,Da bong,20,Nu,Khong chung chi,B,B,Cao dang,Gioi,TLU,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,C,1,6.0,7.0
176,FSI_176,Harry,Tinh le,Kinh,Da bong,23,Nu,Tieng anh toiec,B,A,Cao dang,Trung binh,HUST,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,A,2,22.0,12.0
177,FSI_177,Nam,Tinh le,Kinh,Cau long,26,Nu,Khong chung chi,B,B,Dai hoc,kha,HNUE,Lap trinh vien,6,Ruby,Teamlead,1.5,None,25,A,0,10.5,19.0
178,FSI_178,Harry,Tinh le,Kinh,Gym,31,Nam,Tieng Trung,D,C,Dai hoc,Xuat sac,HAUI,Lap trinh vien,11,PHP,Nhan vien,1.0,None,25,B,11,23.0,16.0
179,FSI_179,Hermione,Tinh le,Kinh,Da bong,26,Nu,Tieng anh toiec,B,B,Dai hoc,kha,USTH,Lap trinh vien,7,Android,Nhan vien,1.0,None,25,D,7,14.0,12.0
180,FSI_180,Ngoc,Tinh le,Kinh,Da bong,31,Nam,Khong chung chi,A,D,Cao dang,Gioi,USTH,BA,10,None,Nhan vien,1.0,None,25,C,8,6.0,14.0
181,FSI_181,Lan,Tinh le,Kinh,Yoga,20,Nam,Khong chung chi,C,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,D,1,8.0,5.0
182,FSI_182,Luna,Tinh le,Kinh,Gym,39,Nu,Tieng anh toiec,A,A,Cao dang,Trung binh,HNUE,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,D,2,22.0,5.0
183,FSI_183,Long,Tinh le,Kinh,Gym,33,Nam,Tieng anh toiec,A,B,Cao dang,Xuat sac,HAUI,Ky su R&D,13,Tools,Nhan vien,1.0,None,25,A,6,7.0,19.0
184,FSI_184,Long,Tinh le,Kinh,Yoga,21,Nu,Tieng anh toiec,B,B,Dai hoc,Xuat sac,TLU,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,A,2,18.0,12.0
185,FSI_185,Harry,Tinh le,Kinh,xem phim,23,Nu,Khong chung chi,A,D,Dai hoc,kha,EPU,BA,4,None,Nhan vien,1.0,None,25,B,0,16.0,12.5
186,FSI_186,Ngoc,Tinh le,Mong,Da bong,39,Nam,Khong chung chi,B,A,Dai hoc,Gioi,HUST,Lap trinh vien,3,Java,Nhan vien,1.0,None,25,C,0,22.0,9.1
187,FSI_187,Harry,Tinh le,Kinh,Cau ca,25,Nam,Tieng Nga,C,B,Dai hoc,Trung binh,TLU,Lap trinh vien,3,Android,Nhan vien,1.0,None,25,B,6,7.0,11.1
188,FSI_188,Hermione,Tinh le,Kinh,Da bong,28,Nu,Tieng anh toiec,D,A,Cao dang,kha,VNU,Lap trinh vien,7,Java,Nhan vien,1.0,None,25,A,2,8.0,19.0
189,FSI_189,Lan,Ha Noi,Kinh,Gym,23,Nam,Khong chung chi,B,B,Dai hoc,Trung binh,HAUI,Lap trinh vien,1,Android,Nhan vien,1.0,None,25,A,1,22.0,12.0
190,FSI_190,Nam,Ha Noi,Kinh,Gym,25,Nam,Khong chung chi,C,D,Cao dang,Gioi,TLU,Tu van ban hang,2,None,Teamlead,1.5,None,15,D,6,6.0,7.1
191,FSI_191,Lan,Tinh le,Kinh,Nghe nhac,24,Nu,Tieng anh toiec,D,D,Khong bang cap,Khong xep loai,Khong di hoc,Tester,5,None,Teamlead,1.5,None,15,A,5,7.5,15.5
192,FSI_192,Lan,Ha Noi,Kinh,Yoga,32,Nam,Khong chung chi,A,D,Dai hoc,Xuat sac,TLU,PM,12,None,Nhan vien,1.0,None,30,C,8,18.0,14.0
193,FSI_193,Ngoc,Tinh le,Kinh,Da bong,27,Nam,Khong chung chi,D,B,Cao dang,Gioi,HNUE,Lap trinh vien,5,Python,Nhan vien,1.0,None,25,D,1,22.0,8.5
194,FSI_194,Long,Tinh le,Kinh,Nghe nhac,26,Nu,Tieng anh toiec,B,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,7,.NET,Nhan vien,1.0,None,25,A,6,5.0,19.0
195,FSI_195,Long,Tinh le,Kinh,Cau ca,36,Nu,Tieng anh toiec,B,D,Cao dang,Gioi,HNUE,Tu van ban hang,14,None,Nhan vien,1.0,None,15,A,11,8.0,19.0
196,FSI_196,Long,Tinh le,Kinh,Cau ca,22,Nam,Tieng Phap,D,C,Dai hoc,kha,UTC,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,D,3,12.0,7.1
197,FSI_197,Hermione,Ha Noi,Kinh,Gym,47,Nu,Khong chung chi,C,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,21,None,Nhan vien,1.0,None,15,D,8,14.0,12.0
198,FSI_198,Harry,Tinh le,Kinh,Cau long,18,Nu,Tieng anh toiec,D,A,Dai hoc,Gioi,VNU,Lap trinh vien,0,C++,Teamlead,1.5,None,25,B,1,10.5,9.0
199,FSI_199,Ngoc,Tinh le,Kinh,Nghe nhac,23,Nu,Khong chung chi,B,B,Cao dang,kha,VNU,Lap trinh vien,2,.NET,Teamlead,1.5,None,25,D,0,31.5,7.1
200,FSI_200,Harry,Tinh le,Kinh,Nghe nhac,21,Nam,Tieng anh toiec,D,D,Cao dang,Gioi,EPU,PM,2,None,Nhan vien,1.0,Oympic toan,30,B,2,19.0,11.1
201,FSI_201,Ngoc,Tinh le,Kinh,Cau long,38,Nam,Tieng anh toiec,D,B,Cao dang,Gioi,EPU,Lap trinh vien,3,Python,Nhan vien,1.0,None,25,D,13,18.0,7.1
202,FSI_202,Ron,Tinh le,Kinh,Da bong,39,Nam,Khong chung chi,D,A,Dai hoc,kha,HAUI,Lap trinh vien,18,C++,Nhan vien,1.0,None,25,C,9,21.0,14.0
203,FSI_203,Long,Tinh le,Kinh,Da bong,21,Nu,Khong chung chi,A,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,1,ios,Nhan vien,1.0,None,25,D,0,9.0,5.0
204,FSI_204,Ron,Ha Noi,Kinh,Yoga,18,Nam,Khong chung chi,B,B,Dai hoc,Gioi,TLU,Ky su R&D,0,Data Science,Nhan vien,1.0,None,25,B,0,21.0,9.0
205,FSI_205,Lan,Ha Noi,Kinh,Cau long,20,Nu,Tieng anh toiec,A,C,Dai hoc,kha,HAUI,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,A,0,15.0,12.0
206,FSI_206,Ngoc,Tinh le,Kinh,Yoga,19,Nu,Khong chung chi,A,A,Cao dang,Gioi,VNU,Lap trinh vien,0,Java,Nhan vien,1.0,None,25,A,0,24.0,12.0
207,FSI_207,Ngoc,Ha Noi,Kinh,Da bong,36,Nu,Tieng anh toiec,C,A,Dai hoc,Trung binh,HNUE,Lap trinh vien,6,C++,Nhan vien,1.0,None,25,B,5,7.0,16.0
208,FSI_208,Lan,Tinh le,Kinh,Cau ca,20,Nam,Khong chung chi,A,D,Cao dang,Xuat sac,USTH,PM,0,None,Nhan vien,1.0,None,30,B,0,10.0,9.0
209,FSI_209,Nam,Tinh le,Kinh,Nghe nhac,28,Nam,Tieng Nga,A,B,Cao dang,Gioi,HNUE,Lap trinh vien,8,.NET,Nhan vien,1.0,None,25,C,8,16.0,14.0
210,FSI_210,Ron,Tinh le,Kinh,Nghe nhac,19,Nu,Tieng anh ielts,A,B,Cao dang,Xuat sac,TLU,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,D,1,19.0,5.0
211,FSI_211,Ron,Tinh le,Kinh,Da bong,24,Nam,Khong chung chi,C,A,Dai hoc,Xuat sac,EPU,Lap trinh vien,2,C++,Nhan vien,1.0,Oympic toan,25,B,2,11.0,11.1
212,FSI_212,Nam,Tinh le,Kinh,xem phim,34,Nam,Tieng anh toiec,A,D,Dai hoc,kha,TLU,PM,14,None,Truong phong,4.0,None,30,A,5,28.0,47.0
213,FSI_213,Ngoc,Tinh le,Kinh,Cau long,36,Nam,Tieng Trung,D,A,Dai hoc,kha,EPU,Lap trinh vien,11,Java,Nhan vien,1.0,None,25,C,5,14.0,14.0
214,FSI_214,Ron,Tinh le,Kinh,Nghe nhac,19,Nam,Khong chung chi,A,B,Cao dang,Trung binh,USTH,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,A,1,22.0,12.0
215,FSI_215,Ron,Tinh le,Tay,Da bong,21,Nam,Tieng anh toiec,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,2,Ruby,Nhan vien,1.0,None,25,A,1,22.0,14.1
216,FSI_216,Ngoc,Tinh le,Kinh,Yoga,35,Nam,Khong chung chi,D,B,Cao dang,kha,HUST,Lap trinh vien,5,Ruby,Teamlead,1.5,None,25,A,7,7.5,15.5
217,FSI_217,Ron,Ha Noi,Kinh,Nghe nhac,18,Nam,Tieng anh ielts,C,D,Thac si,Gioi,TLU,PM,0,None,Nhan vien,1.0,None,30,A,0,16.0,15.0
218,FSI_218,Luna,Tinh le,Kinh,Gym,26,Nu,Khong chung chi,B,D,Dai hoc,kha,TLU,BA,0,None,Teamlead,1.5,None,25,D,5,27.0,5.0
219,FSI_219,Luna,Tinh le,Kinh,Da bong,25,Nu,Khong chung chi,B,D,Khong bang cap,Khong xep loai,Khong di hoc,Ke toan,5,None,Nhan vien,1.0,None,15,D,1,5.0,4.300000000000001
220,FSI_220,Long,Tinh le,Hoa,Da bong,26,Nam,Tieng Nga,B,B,Dai hoc,Trung binh,HAUI,Lap trinh vien,3,Ruby,Nhan vien,1.0,None,25,D,2,18.0,7.1
221,FSI_221,Nam,Tinh le,Kinh,Cau long,33,Nu,Khong chung chi,D,A,Cao dang,Gioi,VNU,Lap trinh vien,1,Java,Teamlead,1.5,None,25,D,12,12.0,5.0
222,FSI_222,Ron,Tinh le,Kinh,Da bong,29,Nu,Tieng Trung,D,A,Dai hoc,Gioi,VNU,Lap trinh vien,7,ios,Nhan vien,1.0,None,25,D,6,21.0,12.0
223,FSI_223,Nam,Tinh le,Kinh,xem phim,25,Nam,Khong chung chi,A,D,Cao dang,Gioi,HUST,PM,4,None,Nhan vien,1.0,None,30,B,6,26.0,12.5
224,FSI_224,Harry,Tinh le,Kinh,Cau ca,21,Nam,Khong chung chi,B,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,1,Android,Nhan vien,1.0,None,25,B,0,8.0,9.0
225,FSI_225,Luna,Tinh le,Muong,Gym,28,Nam,Tieng Phap,A,A,Dai hoc,Gioi,UTC,Lap trinh vien,3,C++,Teamlead,1.5,None,25,B,0,7.5,11.1
226,FSI_226,Ngoc,Tinh le,Tay,Da bong,20,Nam,Khong chung chi,D,B,Cao dang,Trung binh,VNU,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,C,0,12.0,7.0
227,FSI_227,Lan,Tinh le,Thai,Cau long,29,Nu,Khong chung chi,B,B,Dai hoc,kha,HUST,Lap trinh vien,3,.NET,Nhan vien,1.0,None,25,A,1,22.0,14.1
228,FSI_228,Luna,Tinh le,Kinh,xem phim,22,Nam,Khong chung chi,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,B,1,21.0,9.0
229,FSI_229,Ngoc,Tinh le,Kinh,Gym,25,Nu,Tieng anh toiec,B,D,Dai hoc,kha,HNUE,Tester,4,None,Nhan vien,1.0,None,15,A,3,9.0,15.5
230,FSI_230,Ron,Ha Noi,Kinh,Yoga,27,Nam,Tieng Trung,B,A,Thac si,Gioi,USTH,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,A,5,19.0,15.0
231,FSI_231,Long,Tinh le,Cham,xem phim,28,Nu,Khong chung chi,C,D,Dai hoc,kha,TLU,Xu ly data,9,None,Nhan vien,1.0,None,15,B,8,13.0,10.4
232,FSI_232,Nam,Tinh le,Kinh,Yoga,31,Nam,Khong chung chi,A,A,Dai hoc,kha,USTH,Lap trinh vien,9,C++,Nhan vien,1.0,None,25,A,11,15.0,19.0
233,FSI_233,Harry,Tinh le,Kinh,Cau ca,31,Nu,Tieng anh toiec,B,D,Cao dang,Trung binh,VNU,Tu van ban hang,4,None,Nhan vien,1.0,None,15,C,5,4.0,10.5
234,FSI_234,Luna,Tinh le,Kinh,Cau ca,23,Nu,Tieng anh toiec,D,D,Dai hoc,Trung binh,HAUI,Tu van ban hang,4,None,Nhan vien,1.0,None,15,C,0,7.0,10.5
235,FSI_235,Ngoc,Tinh le,Kinh,Cau ca,21,Nam,Khong chung chi,B,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,0,None,Nhan vien,1.0,None,15,A,1,13.0,12.0
236,FSI_236,Ron,Tinh le,Kinh,Yoga,19,Nam,Khong chung chi,C,B,Dai hoc,Trung binh,HNUE,Ky su R&D,0,NLP,Nhan vien,1.0,None,25,A,0,6.0,12.0
237,FSI_237,Nam,Tinh le,Kinh,Nghe nhac,37,Nam,Khong chung chi,A,D,Cao dang,Gioi,USTH,Tu van ban hang,7,None,Nhan vien,1.0,None,15,B,12,10.0,16.0
238,FSI_238,Ron,Tinh le,Kinh,Cau long,18,Nam,Khong chung chi,A,A,Dai hoc,Xuat sac,HNUE,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,D,1,23.0,5.0
239,FSI_239,Luna,Tinh le,Mong,Cau long,25,Nam,Khong chung chi,C,D,Cao dang,kha,VNU,PM,5,None,Nhan vien,1.0,None,30,C,0,18.0,10.5
240,FSI_240,Luna,Tinh le,Kinh,Cau long,24,Nu,Tieng anh toiec,D,D,Cao dang,Gioi,TLU,Ke toan,4,None,Nhan vien,1.0,None,15,D,3,7.0,4.300000000000001
241,FSI_241,Harry,Tinh le,Kinh,Da bong,35,Nam,Khong chung chi,A,B,Cao dang,Gioi,HUST,Lap trinh vien,11,Ruby,Nhan vien,1.0,None,25,A,7,23.0,19.0
242,FSI_242,Ngoc,Tinh le,Hoa,Cau ca,23,Nu,Tieng Nhat,D,A,Cao dang,Gioi,VNU,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,D,2,16.0,5.0
243,FSI_243,Long,Tinh le,Kinh,Nghe nhac,29,Nam,Khong chung chi,C,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,9,None,Technical leader,1.0,None,25,A,3,10.0,30.200000000000003
244,FSI_244,Luna,Ha Noi,Kinh,Cau long,28,Nam,Khong chung chi,C,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,B,4,19.0,11.1
245,FSI_245,Hermione,Tinh le,Kinh,Cau ca,21,Nu,Tieng anh toiec,D,D,Dai hoc,Xuat sac,UTC,Xu ly data,1,None,Nhan vien,1.0,None,15,D,1,7.0,2.2
246,FSI_246,Ngoc,Ha Noi,Kinh,Cau long,22,Nu,Khong chung chi,B,B,Dai hoc,Xuat sac,HUST,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,D,2,20.0,5.0
247,FSI_247,Luna,Tinh le,Kinh,Cau long,26,Nam,Tieng anh toiec,A,A,Dai hoc,kha,TLU,Lap trinh vien,5,C++,Nhan vien,1.0,None,25,D,4,18.0,8.5
248,FSI_248,Harry,Tinh le,Kinh,Cau long,18,Nam,Khong chung chi,B,B,Cao dang,Trung binh,EPU,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,B,0,15.0,9.0
249,FSI_249,Hermione,Ha Noi,Kinh,Yoga,28,Nam,Tieng anh toiec,C,B,Cao dang,Xuat sac,VNU,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,A,4,24.0,12.0
250,FSI_250,Ngoc,Ha Noi,Kinh,Nghe nhac,26,Nu,Tieng anh toiec,A,B,Dai hoc,Trung binh,HAUI,Ky su R&D,6,NLP,Nhan vien,1.0,Nhan tai dat viet,25,B,3,18.0,16.0
251,FSI_251,Luna,Tinh le,Kinh,xem phim,21,Nam,Khong chung chi,B,D,Cao dang,kha,HNUE,Tu van ban hang,1,None,Nhan vien,1.0,None,15,C,2,14.0,7.0
252,FSI_252,Luna,Tinh le,Kinh,xem phim,18,Nam,Tieng anh toiec,A,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,0,None,Nhan vien,1.0,None,30,A,1,8.0,12.0
253,FSI_253,Lan,Ha Noi,Kinh,Gym,18,Nu,Khong chung chi,D,B,Dai hoc,Xuat sac,USTH,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,A,1,17.0,12.0
254,FSI_254,Harry,Tinh le,Cham,Cau long,26,Nu,Khong chung chi,D,B,Cao dang,Xuat sac,USTH,Lap trinh vien,2,.NET,Nhan vien,1.0,None,25,D,3,12.0,7.1
255,FSI_255,Lan,Tinh le,Kinh,Gym,29,Nam,Tieng anh toiec,B,D,Dai hoc,Xuat sac,UTC,BA,10,None,Nhan vien,1.0,None,25,D,7,17.0,12.0
256,FSI_256,Lan,Tinh le,Kinh,Cau ca,25,Nam,Tieng Trung,A,D,Dai hoc,kha,HAUI,PM,2,None,Nhan vien,1.0,None,30,D,6,26.0,7.1
257,FSI_257,Hermione,Tinh le,Kinh,Nghe nhac,19,Nu,Tieng anh toiec,B,D,Cao dang,Trung binh,UTC,Tester,0,None,Nhan vien,1.0,None,15,C,1,11.0,7.0
258,FSI_258,Luna,Tinh le,Kinh,Nghe nhac,37,Nam,Tieng anh ielts,C,D,Dai hoc,Trung binh,EPU,PM,3,None,Nhan vien,1.0,None,30,B,5,8.0,11.1
259,FSI_259,Ron,Tinh le,Kinh,Cau long,31,Nam,Tieng anh toiec,B,C,Dai hoc,Trung binh,USTH,Lap trinh vien,12,PHP,Nhan vien,1.0,None,25,D,8,6.0,12.0
260,FSI_260,Ron,Tinh le,Kinh,Da bong,28,Nam,Tieng anh toiec,A,A,Dai hoc,Trung binh,UTC,Lap trinh vien,4,C++,Nhan vien,1.0,None,25,D,3,15.0,8.5
