,ID,Name,Gioi_tinh,Bang_cap,Nghe_nghiep,Nam_kinh_nghiem
505,505,Ngoc,Nu,Cao_hoc,Lap_trinh_vien,7
506,506,Ngoc,Nam,Tien_si,Maketting,18
507,507,Harry,Nam,Cao_hoc,Giam_doc,22
508,508,Long,Nam,Tien_si,Massage,30
509,509,Lan,,Tien_si,Maketting,11
510,510,Long,Nu,Tien_si,Thu_ky,27
511,511,Luna,,Cao_hoc,Maketting,24
512,512,Harry,Nam,Dai_hoc,Giang_vien,11
513,513,Ron,,Cao_hoc,Ke_toan,29
514,514,Lan,,Tien_si,Giam_doc,3
515,515,Luna,,Pho_thong,Giang_vien,11
516,516,Ron,Nam,Tien_si,Massage,3
517,517,Harry,Nam,Cao_hoc,Thu_ky,21
518,518,Hermione,Nu,Dai_hoc,Giang_vien,8
519,519,Hermione,,Dai_hoc,Truong_phong,26
520,520,Long,,Dai_hoc,Maketting,17
521,521,Harry,Nu,Pho_thong,Truong_phong,19
522,522,Hermione,Nam,Dai_hoc,Giang_vien,35
523,523,Harry,,Pho_thong,Giang_vien,29
524,524,Hermione,Nu,Pho_thong,Giao_Vien,34
525,525,Ngoc,,Tien_si,Thu_ky,9
526,526,Nam,,Cao_hoc,Giam_doc,6
527,527,Long,Nu,Dai_hoc,Maketting,7
528,528,Long,,Pho_thong,Giang_vien,24
529,529,Lan,,Dai_hoc,Maketting,25
530,530,Ngoc,Nam,Cao_hoc,Ke_toan,24
531,531,Luna,,Dai_hoc,Truong_phong,6
532,532,Long,Nu,Dai_hoc,Truong_phong,35
533,533,Nam,Nam,Pho_thong,Giang_vien,30
534,534,Harry,,Pho_thong,Massage,34
535,535,Long,Nam,Pho_thong,Maketting,16
536,536,Ron,Nam,Dai_hoc,Thu_ky,20
537,537,Hermione,,Cao_hoc,Ke_toan,1
538,538,Ngoc,Nam,Pho_thong,Ke_toan,25
539,539,Harry,Nam,Cao_hoc,Lap_trinh_vien,7
540,540,Hermione,Nu,Tien_si,Lap_trinh_vien,25
541,541,Ngoc,,Pho_thong,Maketting,28
542,542,Nam,Nu,Tien_si,Lap_trinh_vien,32
543,543,Hermione,Nam,Dai_hoc,Massage,11
544,544,Harry,Nam,Dai_hoc,Ke_toan,36
545,545,Hermione,Nam,Cao_hoc,Ke_toan,10
546,546,Ngoc,Nam,Pho_thong,Giao_Vien,12
547,547,Harry,Nu,Cao_hoc,Maketting,11
548,548,Harry,,Tien_si,Giao_Vien,9
549,549,Ngoc,Nam,Tien_si,Giam_doc,14
550,550,Nam,,Cao_hoc,Ke_toan,33
551,551,Luna,,Pho_thong,Massage,23
552,552,Luna,,Tien_si,Giao_Vien,12
553,553,Luna,,Pho_thong,Massage,13
554,554,Ngoc,Nu,Dai_hoc,Ke_toan,26
555,555,Luna,,Dai_hoc,Giam_doc,8
556,556,Nam,Nu,Dai_hoc,Giang_vien,8
557,557,Lan,,Cao_hoc,Thu_ky,11
558,558,Luna,Nam,Cao_hoc,Giam_doc,6
559,559,Nam,Nu,Cao_hoc,Thu_ky,25
560,560,Hermione,Nu,Dai_hoc,Giang_vien,21
561,561,Long,,Tien_si,Maketting,36
562,562,Nam,Nam,Pho_thong,Lap_trinh_vien,21
563,563,Nam,Nu,Dai_hoc,Lap_trinh_vien,21
564,564,Lan,,Dai_hoc,Maketting,8
565,565,Harry,Nam,Pho_thong,Giang_vien,4
566,566,Luna,Nu,Pho_thong,Giang_vien,27
567,567,Harry,,Pho_thong,Giang_vien,6
568,568,Ngoc,Nu,Pho_thong,Giang_vien,34
569,569,Long,Nu,Dai_hoc,Massage,15
570,570,Ngoc,Nu,Tien_si,Giam_doc,9
571,571,Nam,Nam,Cao_hoc,Giao_Vien,10
572,572,Ngoc,Nam,Pho_thong,Lap_trinh_vien,24
573,573,Harry,Nu,Cao_hoc,Ke_toan,18
574,574,Nam,Nam,Pho_thong,Giao_Vien,13
575,575,Long,Nam,Cao_hoc,Thu_ky,20
576,576,Nam,Nu,Tien_si,Maketting,2
577,577,Ron,,Pho_thong,Giam_doc,14
578,578,Hermione,Nam,Tien_si,Massage,3
579,579,Harry,Nam,Pho_thong,Thu_ky,22
580,580,Harry,Nu,Cao_hoc,Giao_Vien,33
581,581,Hermione,Nu,Tien_si,Lap_trinh_vien,15
582,582,Lan,,Tien_si,Lap_trinh_vien,17
583,583,Harry,Nu,Pho_thong,Giao_Vien,13
584,584,Ngoc,Nam,Tien_si,Ke_toan,20
585,585,Long,Nam,Cao_hoc,Massage,1
586,586,Lan,,Pho_thong,Giam_doc,5
587,587,Luna,Nu,Pho_thong,Giam_doc,19
588,588,Ron,,Pho_thong,Lap_trinh_vien,27
589,589,Luna,Nam,Tien_si,Truong_phong,31
590,590,Harry,,Dai_hoc,Lap_trinh_vien,7
591,591,Ron,Nu,Tien_si,Maketting,2
592,592,Harry,Nu,Pho_thong,Giam_doc,27
593,593,Lan,,Cao_hoc,Massage,27
594,594,Ron,,Tien_si,Lap_trinh_vien,33
595,595,Ron,Nam,Pho_thong,Giang_vien,9
596,596,Luna,Nu,Dai_hoc,Giam_doc,22
597,597,Long,,Tien_si,Truong_phong,5
598,598,Long,Nam,Dai_hoc,Giam_doc,35
599,599,Nam,Nu,Dai_hoc,Truong_phong,24
600,600,Harry,Nam,Cao_hoc,Thu_ky,5
601,601,Long,Nu,Cao_hoc,Giam_doc,19
602,602,Hermione,,Cao_hoc,Lap_trinh_vien,11
603,603,Ron,Nu,Tien_si,Giang_vien,30
604,604,Nam,,Dai_hoc,Thu_ky,18
605,605,Hermione,Nam,Dai_hoc,Giam_doc,36
606,606,Lan,Nam,Tien_si,Massage,22
607,607,Long,Nu,Tien_si,Giao_Vien,30
608,608,Harry,,Tien_si,Giao_Vien,25
609,609,Luna,Nam,Tien_si,Truong_phong,23
610,610,Lan,Nam,Cao_hoc,Giam_doc,19
611,611,Lan,Nu,Cao_hoc,Giang_vien,13
612,612,Ngoc,Nu,Pho_thong,Giang_vien,22
613,613,Hermione,Nu,Tien_si,Ke_toan,13
614,614,Ron,Nam,Pho_thong,Giao_Vien,11
615,615,Ngoc,Nam,Cao_hoc,Giao_Vien,28
616,616,Lan,Nu,Dai_hoc,Lap_trinh_vien,7
617,617,Long,,Dai_hoc,Giam_doc,23
618,618,Harry,Nu,Tien_si,Giang_vien,5
619,619,Lan,Nam,Tien_si,Massage,12
620,620,Ron,Nu,Dai_hoc,Giang_vien,15
621,621,Ngoc,,Tien_si,Giam_doc,25
622,622,Hermione,Nam,Cao_hoc,Giang_vien,17
623,623,Hermione,,Dai_hoc,Giam_doc,31
624,624,Ron,,Pho_thong,Thu_ky,5
625,625,Nam,,Dai_hoc,Massage,33
626,626,Hermione,Nu,Tien_si,Truong_phong,1
627,627,Nam,Nam,Pho_thong,Lap_trinh_vien,17
628,628,Ngoc,,Dai_hoc,Thu_ky,1
629,629,Luna,,Tien_si,Giam_doc,16
630,630,Harry,,Dai_hoc,Ke_toan,17
631,631,Nam,,Tien_si,Giao_Vien,5
632,632,Luna,,Cao_hoc,Giang_vien,12
633,633,Lan,Nam,Cao_hoc,Massage,27
634,634,Lan,,Cao_hoc,Maketting,23
635,635,Long,Nu,Dai_hoc,Giao_Vien,17
636,636,Ron,Nu,Pho_thong,Giao_Vien,26
637,637,Hermione,,Tien_si,Ke_toan,30
638,638,Hermione,Nam,Dai_hoc,Giam_doc,8
639,639,Ngoc,Nam,Pho_thong,Massage,6
640,640,Ngoc,,Pho_thong,Maketting,5
641,641,Luna,Nam,Pho_thong,Ke_toan,26
642,642,Hermione,Nam,Pho_thong,Thu_ky,2
643,643,Ron,,Cao_hoc,Giao_Vien,19
644,644,Hermione,Nu,Cao_hoc,Ke_toan,33
645,645,Harry,,Dai_hoc,Giam_doc,1
646,646,Luna,Nam,Cao_hoc,Massage,29
647,647,Luna,,Pho_thong,Giang_vien,32
648,648,Lan,Nam,Dai_hoc,Thu_ky,5
649,649,Ngoc,,Dai_hoc,Giam_doc,17
650,650,Luna,,Tien_si,Giam_doc,8
651,651,Hermione,,Dai_hoc,Giam_doc,13
652,652,Long,Nam,Dai_hoc,Ke_toan,26
653,653,Luna,Nu,Pho_thong,Giang_vien,17
654,654,Ngoc,Nam,Pho_thong,Truong_phong,27
655,655,Lan,Nu,Cao_hoc,Lap_trinh_vien,18
656,656,Hermione,,Tien_si,Truong_phong,28
657,657,Ron,Nam,Cao_hoc,Giam_doc,8
658,658,Nam,,Dai_hoc,Thu_ky,5
659,659,Harry,,Pho_thong,Truong_phong,10
660,660,Ngoc,Nu,Tien_si,Giam_doc,26
661,661,Lan,Nu,Cao_hoc,Giang_vien,30
662,662,Luna,,Pho_thong,Massage,31
663,663,Ngoc,Nam,Tien_si,Giao_Vien,2
664,664,Harry,Nu,Pho_thong,Truong_phong,20
665,665,Ron,Nu,Cao_hoc,Thu_ky,34
666,666,Luna,,Cao_hoc,Ke_toan,10
667,667,Harry,,Pho_thong,Lap_trinh_vien,29
668,668,Ron,Nam,Cao_hoc,Lap_trinh_vien,12
669,669,Hermione,Nu,Tien_si,Lap_trinh_vien,36
670,670,Long,Nu,Dai_hoc,Giang_vien,27
671,671,Long,,Pho_thong,Truong_phong,33
672,672,Hermione,,Cao_hoc,Giang_vien,22
673,673,Harry,Nu,Dai_hoc,Giang_vien,26
674,674,Ron,,Tien_si,Massage,6
675,675,Lan,Nu,Dai_hoc,Massage,28
676,676,Long,Nu,Dai_hoc,Lap_trinh_vien,7
677,677,Ngoc,Nu,Dai_hoc,Truong_phong,1
678,678,Hermione,Nam,Pho_thong,Lap_trinh_vien,16
679,679,Harry,Nu,Pho_thong,Giang_vien,26
680,680,Hermione,,Cao_hoc,Giang_vien,7
681,681,Ngoc,,Cao_hoc,Maketting,16
682,682,Nam,Nam,Tien_si,Ke_toan,10
683,683,Nam,Nam,Tien_si,Truong_phong,17
684,684,Ngoc,,Cao_hoc,Giang_vien,34
685,685,Hermione,,Tien_si,Giam_doc,5
686,686,Harry,Nam,Dai_hoc,Truong_phong,25
687,687,Harry,Nam,Cao_hoc,Massage,29
688,688,Luna,Nam,Dai_hoc,Lap_trinh_vien,22
689,689,Nam,Nu,Tien_si,Giang_vien,10
690,690,Ron,Nu,Tien_si,Giam_doc,15
691,691,Harry,,Tien_si,Truong_phong,1
692,692,Nam,Nu,Cao_hoc,Giao_Vien,18
693,693,Harry,,Pho_thong,Lap_trinh_vien,32
694,694,Ron,Nu,Cao_hoc,Lap_trinh_vien,30
695,695,Ngoc,,Cao_hoc,Giam_doc,21
696,696,Ron,,Cao_hoc,Giam_doc,11
697,697,Long,Nam,Cao_hoc,Lap_trinh_vien,20
698,698,Ron,Nam,Dai_hoc,Massage,7
699,699,Lan,,Dai_hoc,Ke_toan,20
700,700,Hermione,Nam,Tien_si,Massage,2
701,701,Nam,Nam,Cao_hoc,Ke_toan,5
702,702,Ngoc,Nu,Cao_hoc,Giang_vien,23
703,703,Ron,Nu,Dai_hoc,Massage,25
704,704,Luna,Nam,Tien_si,Massage,17
705,705,Lan,,Pho_thong,Giao_Vien,26
706,706,Nam,Nu,Tien_si,Ke_toan,13
707,707,Hermione,Nam,Pho_thong,Massage,20
708,708,Ngoc,Nam,Cao_hoc,Giam_doc,33
709,709,Hermione,,Cao_hoc,Giao_Vien,14
710,710,Nam,Nu,Pho_thong,Thu_ky,36
711,711,Lan,Nam,Cao_hoc,Giao_Vien,23
712,712,Ngoc,Nam,Pho_thong,Massage,9
713,713,Luna,Nu,Cao_hoc,Giang_vien,33
714,714,Hermione,Nu,Tien_si,Thu_ky,10
715,715,Nam,,Cao_hoc,Ke_toan,13
716,716,Hermione,,Tien_si,Thu_ky,28
717,717,Ron,,Cao_hoc,Thu_ky,10
718,718,Ngoc,,Cao_hoc,Lap_trinh_vien,19
719,719,Luna,Nu,Pho_thong,Thu_ky,11
720,720,Luna,Nu,Cao_hoc,Thu_ky,24
721,721,Long,Nam,Pho_thong,Maketting,22
722,722,Ngoc,,Cao_hoc,Thu_ky,12
723,723,Harry,Nam,Dai_hoc,Thu_ky,34
724,724,Luna,,Dai_hoc,Giang_vien,12
725,725,Ron,,Dai_hoc,Truong_phong,15
726,726,Harry,Nu,Tien_si,Maketting,2
727,727,Harry,,Cao_hoc,Massage,18
728,728,Ron,Nu,Dai_hoc,Lap_trinh_vien,2
729,729,Lan,,Cao_hoc,Maketting,13
730,730,Ron,Nam,Tien_si,Lap_trinh_vien,1
731,731,Ron,Nu,Tien_si,Giang_vien,28
732,732,Ngoc,Nu,Pho_thong,Lap_trinh_vien,19
733,733,Hermione,,Cao_hoc,Truong_phong,6
734,734,Hermione,Nam,Dai_hoc,Lap_trinh_vien,32
735,735,Ron,,Tien_si,Giao_Vien,8
736,736,Long,Nam,Cao_hoc,Truong_phong,19
737,737,Lan,,Dai_hoc,Giang_vien,9
738,738,Ron,,Tien_si,Ke_toan,29
739,739,Long,,Tien_si,Thu_ky,13
740,740,Ron,,Dai_hoc,Giang_vien,23
741,741,Ngoc,,Tien_si,Giao_Vien,34
742,742,Luna,Nam,Dai_hoc,Ke_toan,33
743,743,Lan,,Tien_si,Ke_toan,28
744,744,Lan,Nam,Dai_hoc,Lap_trinh_vien,22
745,745,Hermione,Nu,Cao_hoc,Giao_Vien,25
746,746,Ron,,Pho_thong,Giao_Vien,9
747,747,Luna,,Pho_thong,Thu_ky,19
748,748,Luna,,Pho_thong,Giao_Vien,29
749,749,Hermione,Nam,Pho_thong,Giang_vien,30
750,750,Long,Nu,Tien_si,Massage,2
751,751,Ron,Nu,Cao_hoc,Giao_Vien,22
752,752,Long,Nu,Pho_thong,Giam_doc,36
753,753,Hermione,,Dai_hoc,Lap_trinh_vien,12
754,754,Long,Nam,Tien_si,Truong_phong,2
755,755,Long,,Pho_thong,Thu_ky,31
756,756,Nam,Nam,Dai_hoc,Truong_phong,12
757,757,Harry,,Dai_hoc,Giam_doc,30
758,758,Nam,Nu,Tien_si,Giam_doc,10
759,759,Luna,,Pho_thong,Giang_vien,14
760,760,Long,Nu,Pho_thong,Giao_Vien,19
761,761,Hermione,,Tien_si,Truong_phong,22
762,762,Luna,Nam,Dai_hoc,Giang_vien,21
763,763,Ngoc,Nam,Dai_hoc,Lap_trinh_vien,17
764,764,Ngoc,,Tien_si,Lap_trinh_vien,25
765,765,Nam,Nam,Pho_thong,Truong_phong,4
766,766,Lan,,Dai_hoc,Ke_toan,18
767,767,Harry,,Dai_hoc,Lap_trinh_vien,4
768,768,Harry,Nam,Tien_si,Truong_phong,33
769,769,Long,Nu,Tien_si,Ke_toan,10
770,770,Ngoc,Nam,Dai_hoc,Lap_trinh_vien,10
771,771,Long,,Tien_si,Lap_trinh_vien,32
772,772,Harry,,Tien_si,Truong_phong,33
773,773,Harry,Nu,Pho_thong,Thu_ky,35
774,774,Ngoc,Nam,Pho_thong,Giam_doc,21
775,775,Lan,Nam,Dai_hoc,Truong_phong,32
776,776,Hermione,Nam,Pho_thong,Giang_vien,23
777,777,Luna,,Pho_thong,Giam_doc,1
778,778,Long,Nu,Tien_si,Lap_trinh_vien,29
779,779,Hermione,Nu,Tien_si,Ke_toan,1
780,780,Nam,,Tien_si,Giam_doc,27
781,781,Hermione,Nam,Tien_si,Ke_toan,28
782,782,Nam,Nu,Pho_thong,Ke_toan,28
783,783,Ron,Nam,Tien_si,Maketting,30
784,784,Hermione,Nu,Tien_si,Ke_toan,25
785,785,Long,Nam,Pho_thong,Giang_vien,6
786,786,Ron,,Tien_si,Giao_Vien,29
787,787,Harry,Nam,Tien_si,Ke_toan,13
788,788,Lan,,Tien_si,Massage,4
789,789,Lan,,Dai_hoc,Thu_ky,30
790,790,Lan,Nam,Cao_hoc,Thu_ky,32
791,791,Hermione,Nam,Tien_si,Truong_phong,7
792,792,Harry,Nam,Cao_hoc,Thu_ky,25
793,793,Hermione,Nu,Tien_si,Lap_trinh_vien,24
794,794,Nam,,Tien_si,Giao_Vien,17
795,795,Ron,,Pho_thong,Truong_phong,19
796,796,Hermione,,Tien_si,Maketting,34
797,797,Harry,Nam,Dai_hoc,Thu_ky,28
798,798,Harry,,Cao_hoc,Giao_Vien,10
799,799,Nam,,Cao_hoc,Giao_Vien,32
800,800,Long,Nu,Tien_si,Ke_toan,27
801,801,Ron,Nam,Dai_hoc,Giam_doc,9
802,802,Lan,Nam,Pho_thong,Giao_Vien,30
803,803,Harry,Nu,Tien_si,Maketting,18
804,804,Nam,,Dai_hoc,Giang_vien,6
805,805,Luna,Nam,Cao_hoc,Thu_ky,13
806,806,Nam,Nam,Tien_si,Giao_Vien,16
807,807,Luna,Nu,Cao_hoc,Maketting,4
808,808,Nam,,Cao_hoc,Maketting,24
809,809,Ngoc,Nam,Cao_hoc,Truong_phong,11
810,810,Nam,,Pho_thong,Thu_ky,17
811,811,Long,Nam,Dai_hoc,Maketting,16
812,812,Luna,,Dai_hoc,Giam_doc,28
813,813,Long,,Pho_thong,Giang_vien,20
814,814,Harry,,Cao_hoc,Lap_trinh_vien,31
815,815,Nam,Nu,Tien_si,Thu_ky,27
816,816,Hermione,Nam,Dai_hoc,Giao_Vien,30
817,817,Harry,Nam,Cao_hoc,Giao_Vien,16
818,818,Ngoc,Nam,Tien_si,Thu_ky,6
819,819,Ngoc,Nam,Dai_hoc,Giang_vien,12
820,820,Hermione,,Dai_hoc,Maketting,24
821,821,Long,Nam,Pho_thong,Lap_trinh_vien,36
822,822,Lan,,Dai_hoc,Giam_doc,22
823,823,Long,Nam,Tien_si,Lap_trinh_vien,15
824,824,Luna,,Pho_thong,Truong_phong,1
825,825,Ngoc,Nam,Cao_hoc,Lap_trinh_vien,21
826,826,Ngoc,Nu,Pho_thong,Maketting,23
827,827,Luna,,Pho_thong,Maketting,21
828,828,Ngoc,Nam,Tien_si,Giam_doc,30
829,829,Long,Nam,Dai_hoc,Truong_phong,2
830,830,Lan,Nu,Dai_hoc,Giang_vien,9
831,831,Ngoc,Nu,Dai_hoc,Giang_vien,3
832,832,Ron,,Tien_si,Massage,29
833,833,Nam,,Dai_hoc,Maketting,26
834,834,Long,Nu,Tien_si,Lap_trinh_vien,20
835,835,Nam,Nam,Cao_hoc,Lap_trinh_vien,15
836,836,Long,Nam,Cao_hoc,Giao_Vien,4
837,837,Nam,Nam,Tien_si,Ke_toan,6
838,838,Ngoc,,Tien_si,Giam_doc,21
839,839,Lan,Nu,Dai_hoc,Lap_trinh_vien,28
840,840,Lan,Nu,Tien_si,Maketting,3
841,841,Lan,Nam,Cao_hoc,Giao_Vien,28
842,842,Ngoc,Nu,Cao_hoc,Truong_phong,31
843,843,Ron,Nu,Cao_hoc,Thu_ky,30
844,844,Long,Nam,Tien_si,Maketting,11
845,845,Hermione,Nu,Tien_si,Ke_toan,18
846,846,Nam,Nam,Dai_hoc,Maketting,2
847,847,Lan,Nam,Dai_hoc,Truong_phong,9
848,848,Harry,Nu,Dai_hoc,Giao_Vien,11
849,849,Luna,Nu,Tien_si,Truong_phong,33
850,850,Ngoc,,Cao_hoc,Massage,35
851,851,Ngoc,,Pho_thong,Massage,1
852,852,Harry,Nam,Tien_si,Thu_ky,11
853,853,Ron,Nu,Tien_si,Truong_phong,17
854,854,Hermione,Nu,Cao_hoc,Maketting,2
855,855,Luna,Nam,Tien_si,Giao_Vien,25
856,856,Harry,Nam,Tien_si,Giao_Vien,2
857,857,Long,Nam,Pho_thong,Truong_phong,33
858,858,Long,Nu,Pho_thong,Lap_trinh_vien,36
859,859,Harry,Nu,Pho_thong,Maketting,12
860,860,Lan,Nu,Pho_thong,Giao_Vien,22
861,861,Luna,,Cao_hoc,Giang_vien,33
862,862,Ron,,Cao_hoc,Truong_phong,13
863,863,Ron,Nam,Cao_hoc,Giao_Vien,29
864,864,Ngoc,Nam,Pho_thong,Massage,24
865,865,Ngoc,,Tien_si,Maketting,9
866,866,Hermione,Nam,Tien_si,Giang_vien,36
867,867,Luna,Nam,Cao_hoc,Ke_toan,26
868,868,Ngoc,Nam,Dai_hoc,Massage,15
869,869,Lan,Nu,Dai_hoc,Giao_Vien,29
870,870,Luna,Nu,Tien_si,Giam_doc,9
871,871,Ron,Nam,Pho_thong,Ke_toan,18
872,872,Long,Nam,Tien_si,Maketting,5
873,873,Harry,Nu,Cao_hoc,Ke_toan,18
874,874,Luna,Nu,Tien_si,Massage,6
875,875,Ron,Nam,Tien_si,Truong_phong,19
876,876,Hermione,,Pho_thong,Ke_toan,18
877,877,Luna,Nu,Cao_hoc,Giang_vien,3
878,878,Hermione,Nam,Cao_hoc,Thu_ky,1
879,879,Harry,Nam,Dai_hoc,Lap_trinh_vien,21
880,880,Ngoc,Nu,Cao_hoc,Thu_ky,24
881,881,Harry,,Tien_si,Lap_trinh_vien,2
882,882,Lan,,Tien_si,Truong_phong,3
883,883,Ron,Nu,Cao_hoc,Truong_phong,22
884,884,Ngoc,Nu,Cao_hoc,Maketting,31
885,885,Luna,,Cao_hoc,Truong_phong,20
886,886,Ngoc,,Tien_si,Giang_vien,10
887,887,Nam,Nu,Pho_thong,Lap_trinh_vien,29
888,888,Nam,Nu,Cao_hoc,Giam_doc,36
889,889,Ron,Nu,Pho_thong,Massage,24
890,890,Hermione,Nam,Cao_hoc,Ke_toan,7
891,891,Long,Nu,Pho_thong,Ke_toan,27
892,892,Nam,Nu,Pho_thong,Giam_doc,29
893,893,Ron,,Dai_hoc,Giao_Vien,11
894,894,Long,Nam,Pho_thong,Giam_doc,12
895,895,Ngoc,,Dai_hoc,Ke_toan,8
896,896,Ron,Nam,Dai_hoc,Giam_doc,23
897,897,Ron,,Tien_si,Giam_doc,32
898,898,Ngoc,Nam,Dai_hoc,Thu_ky,21
899,899,Nam,Nam,Tien_si,Ke_toan,25
900,900,Ngoc,,Tien_si,Lap_trinh_vien,11
901,901,Ngoc,Nam,Tien_si,Lap_trinh_vien,36
902,902,Ngoc,Nu,Cao_hoc,Massage,25
903,903,Luna,,Cao_hoc,Ke_toan,4
904,904,Hermione,Nam,Cao_hoc,Thu_ky,35
905,905,Lan,,Tien_si,Lap_trinh_vien,16
906,906,Ngoc,Nam,Pho_thong,Giam_doc,35
907,907,Lan,,Cao_hoc,Truong_phong,32
908,908,Lan,Nu,Pho_thong,Maketting,13
909,909,Hermione,,Pho_thong,Thu_ky,23
910,910,Ron,Nam,Dai_hoc,Truong_phong,21
911,911,Ngoc,,Tien_si,Maketting,29
912,912,Ngoc,Nu,Cao_hoc,Giang_vien,22
913,913,Long,Nam,Dai_hoc,Massage,14
914,914,Nam,Nam,Pho_thong,Ke_toan,12
915,915,Ngoc,,Dai_hoc,Giam_doc,26
916,916,Harry,,Tien_si,Maketting,24
917,917,Luna,Nam,Cao_hoc,Truong_phong,34
918,918,Nam,Nam,Dai_hoc,Maketting,7
919,919,Luna,Nam,Tien_si,Thu_ky,30
920,920,Hermione,Nam,Cao_hoc,Giang_vien,8
921,921,Luna,,Pho_thong,Giam_doc,11
922,922,Nam,Nu,Pho_thong,Giam_doc,33
923,923,Hermione,Nam,Tien_si,Maketting,3
924,924,Ron,Nam,Tien_si,Ke_toan,8
925,925,Long,,Pho_thong,Giang_vien,13
926,926,Ron,Nam,Pho_thong,Truong_phong,28
927,927,Lan,Nam,Pho_thong,Lap_trinh_vien,9
928,928,Long,Nu,Dai_hoc,Giao_Vien,24
929,929,Lan,Nam,Tien_si,Giang_vien,34
930,930,Hermione,,Dai_hoc,Ke_toan,34
931,931,Luna,,Tien_si,Ke_toan,7
932,932,Nam,Nam,Pho_thong,Giao_Vien,20
933,933,Nam,,Cao_hoc,Giao_Vien,33
934,934,Hermione,,Tien_si,Giang_vien,4
935,935,Lan,Nam,Tien_si,Maketting,22
936,936,Harry,Nu,Cao_hoc,Thu_ky,34
937,937,Harry,,Tien_si,Giang_vien,27
938,938,Nam,,Dai_hoc,Massage,3
939,939,Ron,Nam,Tien_si,Ke_toan,5
940,940,Ngoc,Nu,Dai_hoc,Giang_vien,18
941,941,Lan,Nam,Dai_hoc,Giam_doc,22
942,942,Luna,Nu,Tien_si,Maketting,20
943,943,Ron,Nu,Tien_si,Thu_ky,18
944,944,Lan,Nu,Pho_thong,Giao_Vien,23
945,945,Harry,Nam,Dai_hoc,Giam_doc,16
946,946,Nam,Nam,Cao_hoc,Lap_trinh_vien,16
947,947,Hermione,Nam,Dai_hoc,Maketting,17
948,948,Ngoc,Nu,Cao_hoc,Giang_vien,25
949,949,Luna,,Pho_thong,Maketting,18
950,950,Luna,,Pho_thong,Thu_ky,5
951,951,Long,Nu,Pho_thong,Truong_phong,14
952,952,Ron,Nu,Dai_hoc,Thu_ky,5
953,953,Luna,Nu,Pho_thong,Massage,16
954,954,Nam,Nu,Cao_hoc,Giam_doc,20
955,955,Nam,,Pho_thong,Giang_vien,25
956,956,Harry,Nam,Cao_hoc,Lap_trinh_vien,23
957,957,Long,Nu,Dai_hoc,Ke_toan,34
958,958,Ron,Nu,Cao_hoc,Maketting,26
959,959,Nam,Nu,Cao_hoc,Giao_Vien,10
960,960,Ron,Nu,Pho_thong,Giam_doc,6
961,961,Nam,Nam,Tien_si,Truong_phong,16
962,962,Ngoc,,Cao_hoc,Giao_Vien,23
963,963,Ngoc,Nu,Pho_thong,Maketting,35
964,964,Hermione,Nam,Pho_thong,Thu_ky,9
965,965,Luna,Nu,Tien_si,Giao_Vien,27
966,966,Hermione,Nam,Tien_si,Ke_toan,17
967,967,Hermione,,Tien_si,Giang_vien,31
968,968,Long,Nam,Tien_si,Giang_vien,27
969,969,Harry,Nam,Cao_hoc,Massage,21
970,970,Lan,Nam,Cao_hoc,Giang_vien,33
971,971,Hermione,,Dai_hoc,Giam_doc,1
972,972,Harry,Nu,Pho_thong,Truong_phong,25
973,973,Nam,,Tien_si,Giang_vien,19
974,974,Ron,Nam,Cao_hoc,Giam_doc,29
975,975,Long,,Dai_hoc,Lap_trinh_vien,2
976,976,Long,Nam,Dai_hoc,Thu_ky,31
977,977,Ron,Nu,Dai_hoc,Truong_phong,3
978,978,Long,Nu,Cao_hoc,Truong_phong,20
979,979,Lan,Nu,Cao_hoc,Truong_phong,19
980,980,Luna,,Pho_thong,Truong_phong,22
981,981,Ngoc,Nam,Pho_thong,Massage,36
982,982,Hermione,,Dai_hoc,Massage,30
983,983,Ron,Nu,Cao_hoc,Giang_vien,10
984,984,Luna,Nu,Tien_si,Giao_Vien,33
985,985,Nam,Nu,Pho_thong,Ke_toan,22
986,986,Hermione,Nu,Cao_hoc,Giao_Vien,26
987,987,Harry,Nu,Dai_hoc,Massage,11
988,988,Luna,,Cao_hoc,Ke_toan,29
989,989,Ron,,Cao_hoc,Maketting,23
990,990,Hermione,Nu,Pho_thong,Maketting,28
991,991,Long,,Dai_hoc,Lap_trinh_vien,34
992,992,Hermione,,Cao_hoc,Thu_ky,36
993,993,Hermione,Nam,Pho_thong,Ke_toan,19
994,994,Harry,,Dai_hoc,Giang_vien,32
995,995,Luna,Nam,Cao_hoc,Thu_ky,20
996,996,Hermione,Nam,Tien_si,Maketting,25
997,997,Nam,Nam,Pho_thong,Truong_phong,29
998,998,Harry,Nu,Tien_si,Ke_toan,8
999,999,Ngoc,Nu,Cao_hoc,Giang_vien,29
1000,1000,Luna,,Dai_hoc,Giam_doc,25
1001,1001,Nam,Nu,Cao_hoc,Massage,21
1002,1002,Hermione,Nam,Cao_hoc,Thu_ky,28
1003,1003,Hermione,,Pho_thong,Massage,13
1004,1004,Lan,Nam,Dai_hoc,Giam_doc,15
1005,1005,Hermione,Nu,Pho_thong,Lap_trinh_vien,21
1006,1006,Ron,Nam,Tien_si,Lap_trinh_vien,27
1007,1007,Nam,Nu,Pho_thong,Giao_Vien,11
1008,1008,Lan,Nam,Dai_hoc,Massage,32
1009,1009,Long,Nam,Cao_hoc,Maketting,24
